PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
-0.7087733,1.362415,0.1692987,-0.003786148,-0.06596181,0.009243553,0.9977722
-0.7081419,1.362454,0.1691664,-0.00426548,-0.06473769,0.008989383,0.9978527
-0.7081419,1.362454,0.1691664,-0.00426548,-0.06473769,0.008989383,0.9978527
-0.7078053,1.362178,0.1692029,-0.005047869,-0.06352678,0.009748826,0.9979197
-0.7070882,1.361916,0.1696023,-0.004565821,-0.06258827,0.01064814,0.9979722
-0.705779,1.361558,0.1698937,-0.003448352,-0.06192756,0.009991887,0.9980247
-0.7049104,1.361354,0.1702524,-0.004061476,-0.0595927,0.01049734,0.9981593
-0.7027918,1.360632,0.1714408,-0.001464844,-0.05754861,0.009811294,0.9982935
-0.7019777,1.360278,0.1714354,-0.001500025,-0.05636675,0.01002984,0.9983586
-0.7011288,1.360251,0.1716657,-0.001214584,-0.05572921,0.01121121,0.9983823
-0.7001238,1.360266,0.1715847,-0.001673744,-0.05514742,0.01059413,0.9984206
-0.6990212,1.36017,0.1716904,-0.002413784,-0.05383799,0.01182193,0.9984768
-0.6980764,1.359773,0.172086,-0.002682771,-0.05179623,0.01190983,0.9985831
-0.6968074,1.359842,0.1724483,-0.001490058,-0.05138551,0.01100733,0.9986172
-0.6956404,1.359904,0.1724145,-0.001444355,-0.05000743,0.01067679,0.9986907
-0.6945362,1.360341,0.1723478,-0.002410696,-0.0492632,0.01081959,0.9987243
-0.6922455,1.360717,0.1726062,-0.002117841,-0.04841762,0.009831777,0.9987766
-0.6913748,1.36083,0.1724938,-0.003138418,-0.04786916,0.009910275,0.9987996
-0.6913748,1.36083,0.1724938,-0.003138418,-0.04786916,0.009910275,0.9987996
-0.6906396,1.360837,0.1728401,-0.003915775,-0.04609266,0.01032992,0.9988761
-0.6887242,1.361379,0.1726529,-0.003976196,-0.04671435,0.009980694,0.9988505
-0.6880633,1.36113,0.1727416,-0.003710616,-0.04433557,0.00975952,0.9989622
-0.6873894,1.361221,0.172568,-0.003044425,-0.04495172,0.00947599,0.9989396
-0.6866724,1.361074,0.1725038,-0.003286844,-0.04382087,0.00957377,0.9989882
-0.6862601,1.360733,0.1728089,-0.003197217,-0.04236174,0.00957766,0.9990513
-0.685528,1.360262,0.1727144,-0.002290242,-0.04217984,0.009387516,0.9990633
-0.6844591,1.360598,0.1721835,-0.002906709,-0.0413011,0.008901094,0.9991029
-0.6837304,1.360451,0.1719064,-0.002911831,-0.04016633,0.00903073,0.999148
-0.6830491,1.360319,0.1717008,-0.001577496,-0.04044619,0.008580597,0.9991437
-0.6822064,1.360344,0.1711014,-0.00300005,-0.03962681,0.008870069,0.9991707
-0.6815724,1.36024,0.170506,-0.003627358,-0.03863193,0.009045566,0.999206
-0.6807384,1.360042,0.1701903,-0.002395192,-0.03839242,0.008360703,0.9992249
-0.6798413,1.360121,0.1697254,-0.002142325,-0.03880377,0.008593611,0.9992076
-0.6792796,1.360221,0.168793,-0.003360816,-0.0373607,0.009169099,0.9992542
-0.6782418,1.360385,0.1681834,-0.00281292,-0.03703039,0.008348217,0.9992753
-0.6769946,1.361711,0.1667486,-0.00682503,-0.03476797,0.0110701,0.9993108
-0.6758839,1.362128,0.1665344,-0.007159608,-0.03313079,0.01133612,0.9993611
-0.6741772,1.362681,0.1660673,-0.008405142,-0.03090067,0.01035297,0.9994335
-0.6728805,1.363351,0.1653604,-0.008866709,-0.02773549,0.01049379,0.9995209
-0.6713316,1.363418,0.1648875,-0.007200079,-0.02553896,0.009526961,0.9996025
