PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
-0.554675,1.558064,0.3614672,-0.00867129,0.6558774,0.009590099,0.7547567
-0.5491036,1.559129,0.3606785,-0.01081373,0.658139,0.01063519,0.7527437
-0.5464101,1.559071,0.3594974,-0.008904651,0.6586552,0.01209467,0.7522951
-0.5433959,1.55955,0.3580074,-0.01185654,0.6595431,0.01129134,0.7514884
-0.5401407,1.55971,0.3555195,-0.01245072,0.6614258,0.01217693,0.7498084
-0.5371697,1.559644,0.352621,-0.01102128,0.6629647,0.01206977,0.7484723
-0.5341523,1.560311,0.3489642,-0.01041683,0.6660793,0.01160503,0.7457179
-0.5276827,1.560928,0.3406276,-0.01068307,0.6739752,0.01100598,0.7385948
-0.5276827,1.560928,0.3406276,-0.01068307,0.6739752,0.01100598,0.7385948
-0.5244534,1.560924,0.3365772,-0.009978643,0.6770081,0.01030591,0.7358357
-0.5212412,1.561021,0.3325521,-0.009119804,0.6795749,0.009471665,0.7334884
-0.5177748,1.561478,0.3289953,-0.00877517,0.6812229,0.008927317,0.7319691
-0.5144907,1.561932,0.3258542,-0.008193388,0.6817278,0.009569,0.7314975
-0.5112809,1.562399,0.3228244,-0.0069489,0.6809704,0.01050337,0.7322027
-0.508294,1.562518,0.3198133,-0.006118147,0.6798149,0.009665934,0.7332945
-0.5051756,1.562873,0.3160474,-0.007191666,0.6830236,0.009679125,0.7302968
-0.502009,1.563532,0.3116644,-0.006581263,0.6866319,0.01195125,0.7268772
-0.4957486,1.564212,0.3035649,-0.009870019,0.6897976,0.007539201,0.7238957
-0.4929289,1.564508,0.2992049,-0.01042563,0.6932266,0.006765479,0.7206125
-0.490121,1.564995,0.2946581,-0.01079607,0.6977057,0.007642932,0.7162624
-0.487074,1.565491,0.2901148,-0.01162824,0.7022121,0.008350727,0.7118239
-0.4842696,1.565657,0.2856878,-0.01194606,0.7061454,0.008505595,0.7079149
-0.4816591,1.56582,0.2816409,-0.01323126,0.709137,0.007650119,0.7049051
-0.4789666,1.565875,0.2775775,-0.01344513,0.7126582,0.006592504,0.7013516
-0.4765894,1.565739,0.2735664,-0.01435975,0.7164512,0.00528439,0.6974694
